user_id,dbscan_cluster,spam_rate
138605,11,1.0
138606,13,0.0
138607,10,0.0
138614,6,1.0
138616,0,1.0
138632,0,0.0
138633,22,0.0
138634,5,0.0
138644,13,1.0
138660,183,1.0
138663,6,1.0
138664,6,1.0
138665,6,1.0
138670,0,1.0
138672,0,1.0
138674,0,1.0
138689,19,0.0
138692,0,0.0
138707,63,0.0
138710,0,0.0
138711,6,0.0
138714,37,1.0
138735,30,1.0
138743,-1,1.0
138745,0,1.0
138748,37,1.0
138750,0,1.0
138753,0,1.0
138754,0,1.0
138756,0,1.0
138761,6,0.0
138772,70,0.0
138776,6,0.0
138784,13,0.0
138796,6,0.0
138804,0,0.0
138805,42,0.0
138811,6,0.0
138812,0,0.0
138844,15,0.0
138845,0,0.0
138852,10,0.0
138879,6,0.0
138882,5,0.0
138883,6,0.0
138894,0,0.0
138899,0,1.0
138906,0,0.0
138907,0,0.0
138925,0,0.0
138930,0,0.0
138935,0,0.0
138957,11,1.0
138964,5,1.0
138972,6,1.0
138974,6,1.0
139000,11,0.0
139009,6,0.0
139012,0,0.0
139017,38,0.0
139019,0,0.0
139040,7,0.0
139049,78,0.0
139053,0,0.0
139056,8,0.0
139071,0,0.0
139074,0,0.0
139075,0,0.0
139085,13,0.0
139090,10,0.0
139096,3,0.0
139121,8,0.0
139122,18,0.0
139129,16,0.0
139130,21,0.0
139139,6,0.0
139140,30,0.0
139148,166,0.0
139150,0,0.0
139165,16,0.0
139168,67,0.0
139170,5,0.0
139174,11,0.0
139189,0,0.0
139191,0,0.0
139194,0,0.0
139198,0,0.0
139202,0,1.0
139203,0,1.0
139204,0,1.0
139216,106,0.0
139233,6,0.0
139238,67,0.0
139239,0,0.0
139254,0,1.0
139282,0,0.0
139291,6,1.0
139326,0,0.0
139331,6,0.0
139339,31,0.0
139362,15,0.0
139367,0,0.0
139384,19,1.0
139390,0,0.0
139391,0,0.0
139395,0,0.0
139403,0,0.0
139406,9,0.0
139407,10,0.0
139414,19,0.0
139418,13,0.0
139425,0,1.0
139441,9,0.0
139445,0,0.0
139464,0,0.0
139472,35,0.0
139475,13,1.0
139477,13,1.0
139481,19,0.5
139490,11,1.0
139493,92,1.0
139500,0,1.0
139505,0,1.0
139512,6,0.0
139513,13,0.0
139521,0,0.0
139525,16,0.0
139533,8,0.0
139539,92,0.0
139547,8,0.0
139550,0,0.0
139553,13,0.0
139562,16,0.0
139566,0,0.0
139572,35,0.0
139599,0,1.0
139601,0,0.0
139612,70,0.0
139619,6,0.0
139622,184,0.0
139623,6,0.0
139638,0,0.0
139662,6,0.0
139681,6,0.0
139689,5,0.0
139697,9,0.0
139701,0,0.0
139729,0,1.0
139734,0,0.0
139741,16,0.0
139744,0,0.0
139749,0,0.0
139753,22,0.0
139755,0,0.0
139756,13,1.0
139769,11,0.0
139784,0,1.0
139787,0,0.0
139803,5,1.0
139804,5,1.0
139808,46,1.0
139812,6,1.0
139825,6,1.0
139835,95,1.0
139848,0,1.0
139852,0,1.0
139868,2,1.0
139876,0,1.0
139877,0,1.0
139881,0,0.0
139883,5,0.0
139886,2,0.0
139887,0,0.0
139889,67,0.0
139891,8,0.0
139892,15,0.0
139900,13,0.0
139908,0,0.0
139917,5,0.0
139919,11,0.0
139926,72,0.0
139938,68,0.0
139949,8,0.0
139952,10,0.0
139965,138,0.0
139970,70,0.0
139979,0,0.0
139980,0,0.0
139993,83,0.0
139994,16,0.0
140000,0,0.0
140012,5,0.0
140015,9,0.0
140020,91,0.0
140037,6,0.0
140041,0,0.0
140056,11,0.0
140076,26,0.0
140092,13,0.0
140095,62,0.0
140103,0,0.0
140105,9,0.0
140114,0,0.0
140138,5,0.0
140142,0,0.0
140157,16,0.0
140160,11,0.0
140169,0,0.0
140182,0,0.0
140191,0,1.0
140215,6,1.0
140216,6,1.0
140230,0,1.0
140243,77,0.3333333333333333
140245,0,1.0
140246,0,1.0
140256,102,1.0
140257,103,1.0
140258,0,1.0
140260,0,1.0
140274,0,0.0
140282,0,0.0
140286,5,0.0
140288,96,0.0
140300,32,0.0
140315,13,0.0
140325,6,0.0
140330,6,0.0
140331,6,0.0
140339,11,0.0
140347,13,0.0
140348,0,0.0
140354,0,0.0
140356,0,0.0
140366,0,0.0
140387,13,0.0
140393,154,0.0
140397,3,0.0
140399,13,0.0
140400,6,0.0
140403,0,0.0
140418,11,0.0
140419,0,0.0
140422,13,0.0
140430,0,0.0
140434,16,0.0
140447,0,0.0
140449,11,0.0
140450,13,0.0
140464,0,0.0
140465,8,0.0
140476,11,0.0
140477,6,0.0
140489,0,0.0
140502,2,0.0
140508,0,0.0
140516,10,0.0
140519,19,0.0
140525,0,0.0
140526,121,0.0
140537,11,1.0
140548,6,1.0
140549,6,1.0
140567,13,0.0
140568,13,0.0
140571,44,0.0
140572,11,0.0
140575,5,0.0
140579,6,0.0
140582,0,0.0
140610,0,1.0
140614,5,0.0
140628,13,1.0
140633,5,1.0
140638,0,1.0
140639,0,1.0
140645,0,0.0
140666,11,0.0
140667,0,0.0
140672,0,0.0
140680,6,0.0
140705,0,1.0
140707,0,0.0
140710,0,1.0
140711,37,1.0
140717,0,0.0
140724,34,0.0
140739,0,0.0
140744,0,0.0
140753,5,1.0
140761,0,1.0
140768,11,0.0
140774,0,0.0
140778,96,0.25
140779,0,0.0
140790,0,0.0
140795,5,1.0
140801,0,1.0
140803,160,1.0
140813,0,0.0
140816,5,0.0
140821,6,0.0
140830,0,0.0
140839,3,0.0
140854,0,0.0
140863,0,0.0
140872,6,0.0
140884,77,0.0
140888,32,0.0
140892,0,0.0
140898,13,1.0
140899,13,1.0
140916,16,0.0
140924,80,0.0
140938,0,0.0
140942,10,0.0
140945,0,0.0
140951,0,1.0
140952,0,1.0
140953,0,1.0
140957,6,1.0
140959,0,1.0
140974,0,1.0
140983,0,0.0
140984,0,0.0
140985,6,0.0
140986,6,0.0
140993,11,1.0
141006,0,1.0
141007,25,1.0
141013,6,0.0
141019,11,0.0
141021,0,0.0
141025,83,0.0
141030,0,1.0
141036,22,0.0
141037,11,0.0
141039,13,1.0
141043,0,1.0
141044,0,0.0
141058,11,0.0
141071,13,0.0
141081,0,0.0
141085,0,0.0
141091,13,1.0
141098,0,1.0
141115,11,0.0
141118,25,0.0
141122,6,0.0
141128,13,1.0
141139,30,1.0
141148,6,1.0
141149,6,1.0
141151,0,1.0
141166,0,0.0
141169,0,0.0
141185,6,0.0
141188,0,0.0
141192,14,0.0
141197,8,0.0
141199,10,0.0
141212,13,1.0
141218,0,1.0
141226,77,0.0
141231,21,0.0
141238,5,0.0
141252,37,0.0
141273,0,0.0
141277,-1,0.0
141280,40,0.0
141281,61,0.0
141289,6,1.0
141294,0,1.0
141295,0,1.0
141297,2,1.0
141308,13,0.0
141313,21,0.0
141320,6,0.0
141361,6,1.0
141362,0,1.0
141375,6,0.0
141376,6,0.0
141391,0,0.0
141395,0,0.0
141398,11,1.0
141402,25,1.0
141403,0,1.0
141407,0,1.0
141427,67,0.0
141433,6,0.0
141437,0,1.0
141445,0,0.0
141467,35,1.0
141471,35,1.0
141485,0,1.0
141486,0,1.0
141488,0,1.0
141490,0,1.0
141501,37,1.0
141507,102,0.0
141514,0,0.0
141530,31,0.0
141542,0,0.0
141573,0,0.0
141589,0,0.0
141602,13,0.0
141603,0,0.0
141611,0,0.0
141615,-1,0.0
141617,6,0.0
141618,11,0.0
141624,0,0.0
141626,0,0.0
141641,13,0.0
141653,22,0.0
141657,22,0.0
141663,5,0.0
141664,6,0.0
141665,13,0.0
141682,6,0.0
141703,1,0.0
141713,22,0.0
141742,6,1.0
141744,6,1.0
141752,0,1.0
141757,0,1.0
141766,37,0.0
141796,0,0.0
141797,0,0.0
141813,6,0.0
141817,6,0.0
141818,13,0.0
141819,6,0.0
141838,6,0.0
141840,0,0.0
141845,5,0.0
141850,6,0.0
141858,6,0.0
141860,11,0.0
141865,6,0.0
141868,0,0.0
141894,13,0.0
141904,0,0.0
141906,11,0.0
141908,13,0.0
141911,6,0.0
141917,0,0.0
141927,0,0.0
141934,9,0.0
141936,13,0.0
141949,23,0.0
141953,0,0.0
141955,0,0.0
141970,121,0.0
141977,6,0.0
141985,0,0.0
141988,0,0.0
142000,0,0.0
142005,0,0.0
142014,13,1.0
142023,1,0.0
142031,13,1.0
142034,156,1.0
142036,80,1.0
142056,36,1.0
142057,13,1.0
142078,5,1.0
142080,5,1.0
142083,5,1.0
142094,5,1.0
142095,5,1.0
142105,5,1.0
142107,5,1.0
142109,46,1.0
142116,101,1.0
142139,34,1.0
142150,6,1.0
142161,6,1.0
142165,6,1.0
142194,6,1.0
142195,6,1.0
142196,6,1.0
142204,0,1.0
142205,34,1.0
142206,0,1.0
142208,0,1.0
142219,101,1.0
142222,86,1.0
142224,37,1.0
142228,0,1.0
142229,0,1.0
142241,37,1.0
142251,0,1.0
142263,0,1.0
142268,0,1.0
142276,0,1.0
142277,0,1.0
142287,-1,1.0
142293,37,1.0
142295,10,1.0
142296,0,1.0
142300,0,1.0
142317,0,1.0
142323,0,1.0
142325,77,1.0
142329,0,1.0
142331,0,1.0
142335,7,1.0
142350,0,1.0
142361,0,1.0
142367,0,1.0
142375,0,1.0
142382,0,1.0
142384,32,1.0
142391,0,1.0
142409,0,1.0
142419,6,0.0
142420,77,0.0
142424,0,0.0
142428,11,0.0
142438,67,0.0
142443,2,0.0
142444,11,0.0
142447,100,0.0
142449,6,0.0
142454,61,0.0
142458,0,0.0
142469,0,0.0
142477,6,0.0
142488,11,0.0
142492,23,0.0
142494,0,0.0
142499,0,0.0
142501,5,0.0
142518,13,0.0
142519,0,0.0
142533,16,0.0
142535,28,0.0
142541,61,0.0
142544,0,0.0
142563,6,0.0
142568,61,0.0
142573,10,0.0
142574,16,0.0
142582,13,0.0
142588,0,0.0
142594,0,0.0
142596,6,0.0
142609,0,0.0
142611,6,0.0
142615,26,0.0
142624,-1,0.0
142627,11,0.0
142634,0,0.0
142636,0,0.0
142638,6,0.0
142689,5,0.0
142692,13,0.0
142708,10,0.0
142713,3,0.0
142720,6,0.0
142721,6,0.0
142723,0,0.0
142726,0,0.0
142740,16,0.0
142742,0,0.0
142743,24,0.0
142749,0,0.0
142758,8,0.0
142762,32,0.0
142780,6,0.0
142791,6,0.0
142806,0,0.0
142812,0,0.0
142823,0,0.0
142845,0,0.0
142846,142,0.0
142872,22,0.0
142880,95,0.0
142885,6,0.0
142891,2,0.0
142906,78,0.0
142917,69,0.0
142922,9,0.0
142930,19,0.0
142934,10,0.0
142939,3,0.0
142943,8,0.0
142950,0,0.0
142967,6,0.0
142971,13,0.0
142981,37,0.0
142985,6,0.0
142993,8,0.0
143005,10,0.0
143009,5,0.0
143013,0,0.0
143018,-1,0.0
143025,16,0.0
143028,0,0.0
143031,0,0.0
143038,21,0.0
143040,13,0.0
143041,62,0.0
143050,8,0.0
143055,0,0.0
143061,6,0.0
143067,0,0.0
143070,6,0.0
143080,32,0.0
143091,-1,0.0
143122,8,0.0
143126,0,0.0
143127,6,0.0
143128,50,0.0
143131,0,0.0
143140,5,0.0
143156,0,0.0
143161,101,0.0
143172,0,1.0
143180,13,1.0
143181,13,1.0
143183,13,1.0
143184,13,1.0
143192,6,1.0
143198,0,1.0
143206,11,0.0
143216,0,0.0
143225,0,0.0
143232,6,0.0
143249,6,0.0
143250,13,0.0
143252,13,0.0
143254,21,0.0
143274,67,0.0
143283,0,1.0
143299,38,0.0
143300,0,0.0
143316,0,0.0
143321,6,0.0
143322,11,0.0
143334,6,0.0
143345,0,0.0
143350,0,0.0
143354,13,0.0
143355,13,0.0
143361,6,1.0
143372,-1,0.0
143376,0,0.0
143393,0,0.0
143396,11,0.0
143399,6,0.0
143403,0,0.0
143404,22,0.0
143421,13,1.0
143425,11,1.0
143439,79,1.0
143440,6,1.0
143454,6,1.0
143460,0,1.0
143462,0,1.0
143468,0,1.0
143469,0,1.0
143479,0,1.0
143483,0,1.0
143490,92,1.0
143511,6,0.0
143512,6,0.0
143571,115,0.0
143577,6,0.0
143583,0,0.0
143597,0,0.0
143598,0,0.0
143599,0,0.0
143600,6,0.0
143610,16,0.0
143616,6,0.0
143618,13,0.0
143621,5,0.0
143627,0,0.0
143632,35,0.0
143651,10,0.0
143678,9,0.0
143679,19,0.0
143697,11,0.0
143704,0,0.0
143707,5,0.0
143712,0,0.0
143717,0,0.0
143719,7,0.0
143722,0,0.0
143772,0,0.0
143774,0,0.0
143790,10,0.5
143792,0,1.0
143796,0,1.0
143798,0,1.0
143799,0,1.0
143825,34,0.0
143830,0,0.0
143837,11,0.0
143846,11,0.0
143847,45,0.0
143854,6,1.0
143860,0,0.0
143864,11,0.0
143877,8,0.0
143885,6,0.0
143886,0,0.0
143890,11,0.0
143897,13,1.0
143903,0,1.0
143906,0,0.0
143916,13,0.0
143929,11,1.0
143932,182,1.0
143947,0,0.0
143948,13,0.0
143963,13,1.0
143964,13,1.0
143968,11,1.0
143971,148,1.0
143993,2,1.0
144022,0,1.0
144074,10,0.0
144086,0,0.0
144088,0,0.0
144096,10,0.0
144103,0,0.0
144125,11,0.0
144126,6,0.0
144146,8,0.0
144160,5,0.0
144165,0,0.0
144174,0,0.0
144177,-1,0.0
144189,-1,0.0
144192,5,0.0
144194,6,0.0
144196,9,0.0
144206,35,0.0
144210,2,0.0
144213,0,0.0
144221,0,0.0
144239,5,0.0
144245,0,0.0
144250,11,0.0
144256,0,0.0
144262,6,0.0
144264,6,0.0
144267,0,0.0
144271,0,0.0
144272,11,0.0
144273,0,0.0
144283,69,0.0
144297,0,0.0
144300,0,0.0
144303,101,0.0
144310,0,0.0
144321,0,0.0
144325,6,0.0
144332,0,0.0
144351,32,0.0
144369,0,0.0
144371,6,0.0
144380,16,0.0
144389,0,0.0
144405,41,0.0
144409,0,0.0
144416,6,0.0
144419,10,0.0
144422,5,0.0
144431,13,1.0
144436,5,1.0
144449,0,1.0
144458,21,0.0
144466,6,0.0
144477,2,0.0
144495,0,0.0
144501,11,0.0
144514,7,1.0
144537,6,0.0
144553,6,0.0
144562,0,0.0
144565,5,0.0
144567,61,0.0
144575,0,0.0
144589,80,0.0
144591,8,0.0
144596,0,1.0
144619,0,0.0
144625,6,0.0
144628,9,0.0
144659,0,1.0
144661,15,0.0
144665,0,0.0
144667,0,0.0
144673,0,0.0
144680,0,0.0
144686,83,0.0
144707,13,1.0
144711,11,1.0
144715,6,1.0
144733,0,1.0
144736,0,1.0
144738,0,1.0
144739,0,1.0
144743,0,1.0
144744,0,1.0
144753,0,1.0
144754,0,1.0
144761,8,0.0
144765,21,0.0
144792,0,1.0
144795,-1,0.0
144801,0,0.0
144811,0,0.0
144820,16,0.0
144823,6,0.0
144841,31,0.0
144851,77,0.0
144856,6,1.0
144861,9,0.0
144870,0,0.0
144874,0,1.0
144884,13,1.0
144887,41,1.0
144903,5,1.0
144910,6,1.0
144930,6,1.0
144938,6,1.0
144940,3,1.0
144949,31,1.0
144952,6,1.0
144984,0,1.0
144985,0,1.0
144997,0,1.0
145018,0,1.0
145023,0,1.0
145031,0,1.0
145042,9,0.0
145045,6,0.0
145052,2,0.0
145053,0,0.0
145056,10,0.0
145063,6,0.0
145067,0,0.0
145068,0,0.0
145069,37,0.0
145078,0,0.0
145083,6,0.0
145087,16,0.0
145089,16,0.0
145097,13,0.0
145112,6,0.0
145122,78,0.0
145137,5,0.0
145139,24,0.0
145147,61,0.0
145149,24,0.0
145161,-1,0.0
145165,6,0.0
145171,138,0.0
145175,19,0.0
145178,69,0.0
145194,154,0.0
145195,16,0.0
145223,0,0.0
145242,13,0.0
145244,5,0.0
145268,67,0.0
145276,6,0.0
145283,0,0.0
145287,22,0.0
145294,0,0.0
145297,8,0.0
145299,6,0.0
145303,47,0.0
145304,6,0.0
145307,10,0.0
145310,0,0.0
145326,11,0.0
145328,23,0.0
145339,10,0.0
145345,-1,0.0
145361,16,0.0
145363,21,0.0
145365,6,0.0
145366,0,0.0
145377,22,0.0
145384,21,0.0
145398,23,0.0
145400,0,0.0
145412,0,0.0
145414,15,0.0
145428,9,0.0
145431,0,0.0
145438,0,0.0
145441,15,0.0
145459,0,1.0
145478,11,1.0
145480,5,1.0
145489,5,0.0
145492,6,0.0
145512,6,0.0
145531,0,0.0
145538,10,0.5
145541,0,0.0
145547,156,1.0
145555,5,1.0
145561,6,1.0
145564,31,1.0
145569,10,1.0
145570,0,1.0
145573,0,1.0
145579,8,0.0
145587,6,0.0
145612,6,0.0
145626,0,0.0
145629,-1,0.0
145631,5,0.0
145635,9,0.0
145655,114,0.0
145656,0,0.0
145673,3,0.0
145727,6,0.0
145730,0,0.0
145734,6,0.0
145753,6,0.0
145762,69,0.0
145765,0,0.0
145768,5,0.0
145782,13,0.0
145783,0,0.0
145800,0,1.0
145801,0,1.0
145803,0,1.0
145809,61,0.0
145821,5,1.0
145824,6,1.0
145830,6,1.0
145831,6,1.0
145850,0,1.0
145851,0,1.0
145853,0,1.0
145862,5,0.0
145878,0,0.0
145900,10,0.0
145903,61,0.0
145907,0,0.0
145913,37,0.0
145915,11,0.0
145922,6,0.0
145932,6,0.0
145948,10,0.0
145964,0,0.0
145978,23,0.0
145980,37,0.0
145982,16,0.0
145985,6,0.0
145991,6,0.0
146002,19,0.0
146004,11,1.0
146005,0,1.0
146006,0,1.0
146010,0,0.0
146013,24,0.0
146022,13,1.0
146040,13,0.0
146047,13,1.0
146048,13,1.0
146056,11,1.0
146066,0,1.0
146068,13,0.0
146075,35,0.0
146083,11,0.0
146088,6,0.0
146090,13,1.0
146091,11,1.0
146095,0,1.0
146097,0,1.0
146113,0,0.0
146116,0,0.0
146121,8,0.0
146129,0,0.0
146133,0,0.0
146137,0,0.0
146141,10,0.0
146161,0,1.0
146187,10,0.0
146194,37,0.0
146199,5,0.0
146201,16,0.0
146209,6,0.0
146232,6,1.0
146239,0,1.0
146277,0,0.0
146281,11,0.0
146284,0,0.0
146293,0,0.0
146297,11,0.0
146298,83,0.0
146306,13,1.0
146310,70,1.0
146320,6,1.0
146354,-1,0.0
146363,11,1.0
146367,6,1.0
146369,6,1.0
146370,0,1.0
146378,0,1.0
146384,0,1.0
146387,0,0.0
146393,6,0.0
146398,0,0.0
146407,61,0.0
146417,27,0.0
146428,0,1.0
146439,11,1.0
146456,-1,0.0
146466,5,0.0
146467,6,0.0
146477,6,0.0
146481,14,0.0
146484,0,0.0
146486,6,0.0
146492,6,0.0
146493,6,0.0
146512,7,0.0
146513,31,0.0
146519,0,1.0
146521,0,1.0
146533,13,1.0
146550,0,1.0
146570,0,0.0
146591,0,1.0
146597,0,1.0
146620,18,0.0
146623,0,0.0
146626,13,1.0
146638,11,0.0
146641,63,0.0
146659,-1,0.0
146672,6,0.0
146673,0,1.0
146676,11,1.0
146686,0,1.0
146690,0,1.0
146711,13,0.0
146719,18,0.0
146730,6,0.0
146732,0,0.0
146742,16,0.0
146744,2,0.0
146752,22,0.0
146757,61,0.0
146765,6,0.0
146767,9,0.0
146780,0,0.0
146781,6,0.0
146790,11,0.0
146794,0,0.0
146801,6,0.0
146816,5,1.0
146819,5,1.0
146821,6,1.0
146824,6,1.0
146847,0,1.0
146855,0,1.0
146869,9,0.0
146873,0,0.0
146875,6,0.0
146888,11,0.0
146889,11,0.0
146905,6,0.0
146907,0,0.0
146913,38,0.0
146927,8,0.0
146935,0,0.0
146942,61,0.0
146951,6,0.0
146960,6,0.0
146969,40,0.0
146973,15,0.0
146980,0,0.0
146987,15,0.0
146992,72,0.0
146999,6,0.0
147003,-1,0.0
147006,0,0.0
147024,15,0.0
147036,38,1.0
147042,6,0.0
147043,6,0.0
147046,13,0.0
147050,0,0.0
147066,5,0.0
147091,6,0.0
147093,16,0.0
147095,0,0.0
147101,0,0.0
147102,19,0.0
147109,22,0.0
147115,0,0.0
147118,0,1.0
147126,0,1.0
147135,0,0.0
147163,0,0.0
147172,67,0.0
147179,6,1.0
147181,0,1.0
147183,0,1.0
147189,0,0.0
147196,35,0.0
147214,6,0.0
147220,0,0.0
147222,0,0.0
147230,16,0.0
147237,88,0.0
147258,6,1.0
147263,0,1.0
147274,21,0.0
147276,3,0.0
147278,6,0.0
147281,72,0.0
147286,37,0.0
147298,6,1.0
147311,0,1.0
147314,32,1.0
147316,13,0.0
147318,42,0.0
147319,0,0.0
147333,6,0.0
147335,0,0.0
147348,0,0.0
147349,3,0.0
147353,5,0.0
147367,0,0.0
147383,32,0.0
147384,3,0.0
147386,6,0.0
147387,-1,0.0
147398,6,0.0
147401,6,0.0
147434,32,0.0
147437,22,0.0
147439,22,0.0
147473,0,1.0
147474,0,1.0
147476,-1,0.0
147489,6,0.0
147512,5,0.0
147546,10,0.0
147553,13,1.0
147554,19,1.0
147575,6,1.0
147582,92,1.0
147601,78,0.0
147604,20,0.0
147605,62,0.0
147612,15,0.0
147622,21,0.3333333333333333
147628,6,0.0
147632,0,0.0
147647,19,0.0
147667,5,0.0
147677,6,0.0
147712,6,1.0
147715,0,1.0
147721,0,1.0
147727,0,0.0
147729,0,0.0
147744,5,0.0
147750,0,0.0
147782,13,0.0
147784,0,0.0
147792,0,0.0
147796,0,0.0
147805,95,0.0
147826,13,0.0
147829,0,0.0
147837,6,0.0
147844,0,0.0
147846,99,0.0
147867,6,1.0
147873,0,1.0
147885,0,0.0
147888,0,0.0
147895,0,0.0
147906,16,0.0
147911,11,0.0
147934,0,1.0
147938,16,0.5
147946,21,0.0
147948,45,0.0
147950,6,0.0
147956,19,1.0
147967,13,1.0
147984,13,1.0
147987,11,1.0
147994,16,1.0
148010,17,1.0
148011,0,1.0
148014,0,1.0
148028,53,1.0
148040,15,0.0
148047,6,0.0
148054,11,0.0
148063,0,0.0
148068,50,0.0
148074,22,0.0
148094,32,0.0
148095,16,0.0
148102,10,0.0
148106,55,0.0
148107,6,0.0
148111,0,0.0
148116,21,0.0
148117,148,0.0
148118,0,0.0
148126,0,0.0
148154,0,0.0
148162,8,0.0
148164,0,0.0
148179,175,0.0
148186,0,0.0
148188,2,0.0
148191,6,0.0
148195,6,0.0
148197,11,0.0
148200,5,0.0
148204,0,0.0
148207,22,0.0
148210,6,0.0
148216,6,0.0
148225,10,0.0
148237,63,0.0
148254,6,0.0
148259,0,0.0
148262,6,0.0
148296,6,0.0
148299,6,0.0
148300,0,0.0
148301,5,0.0
148313,1,0.0
148315,0,0.0
148325,6,0.0
148326,112,0.0
148338,3,0.0
148341,16,1.0
148342,6,1.0
148348,0,1.0
148375,0,1.0
148381,0,0.0
148391,11,0.0
148394,18,0.0
148397,11,0.0
148404,0,0.0
148433,0,1.0
148435,11,0.0
148446,6,0.0
148453,13,1.0
148459,6,1.0
148473,19,0.0
148477,5,0.0
148478,35,0.0
148480,13,1.0
148482,13,1.0
148494,6,0.0
148497,5,0.0
148505,0,0.0
148506,0,0.0
148511,6,0.0
148513,5,0.0
148535,6,0.0
148536,28,0.0
148540,6,1.0
148556,6,0.0
148575,0,0.0
148598,6,1.0
148604,13,0.0
148613,19,0.0
148617,0,0.0
148661,6,0.0
148665,11,1.0
148668,6,1.0
148678,0,1.0
148687,0,0.0
148693,67,0.0
148699,6,0.0
148705,2,0.0
148712,6,0.0
148723,77,0.0
148734,0,0.0
148735,16,0.0
148748,23,0.0
148749,5,0.0
148763,23,0.0
148765,15,0.0
148798,6,1.0
148800,6,1.0
148804,35,1.0
148805,6,1.0
148820,16,1.0
148827,6,1.0
148831,6,1.0
148832,6,1.0
148853,0,1.0
148855,0,1.0
148857,0,1.0
148879,40,1.0
148887,0,1.0
148938,0,0.0
148942,6,0.0
148947,-1,0.0
148950,37,0.0
148963,84,0.0
148971,14,0.0
148978,150,0.0
148980,0,0.0
148997,0,0.0
148999,54,0.0
149006,0,0.0
149024,0,0.0
149033,8,0.0
149036,0,0.0
149037,16,0.0
149055,0,0.0
149066,0,0.0
149067,0,0.0
149090,0,0.0
149091,0,0.0
149102,0,0.0
149107,0,0.0
149120,1,0.0
149121,0,0.0
149148,15,0.0
149149,0,0.0
149173,0,0.0
149179,0,0.0
149180,13,0.0
149187,8,0.0
149189,0,0.0
149219,0,0.0
149225,11,0.0
149227,37,0.0
149232,0,0.0
149249,0,0.0
149253,83,0.0
149262,1,0.0
149277,11,0.0
149286,0,0.0
149303,0,0.0
149316,0,0.0
149326,6,0.0
149327,32,0.0
149330,6,0.0
149332,-1,0.0
149339,0,0.0
149347,16,0.0
149349,0,0.0
149353,0,0.0
149358,0,0.0
149362,6,0.0
149366,0,0.0
149381,0,0.0
149395,0,0.0
149397,0,0.0
149425,0,0.0
149440,21,0.0
149462,0,0.0
149466,-1,0.0
149467,13,0.0
149477,6,1.0
149483,0,1.0
149491,5,0.0
149494,6,0.0
149501,25,0.0
149502,0,0.0
149523,0,0.0
149534,0,0.0
149542,61,0.0
149557,13,0.0
149562,6,0.0
149580,0,1.0
149586,0,1.0
149595,53,0.0
149599,-1,0.0
149608,6,1.0
149615,82,0.0
149625,5,0.0
149627,0,0.0
149629,6,0.0
149644,95,0.0
149645,61,0.0
149653,13,1.0
149654,70,1.0
149670,0,1.0
149683,6,0.0
149700,11,0.0
149741,13,1.0
149758,11,1.0
149760,11,1.0
149768,11,1.0
149781,6,1.0
149782,101,1.0
149784,6,1.0
149791,6,1.0
149805,0,1.0
149806,69,1.0
149809,0,1.0
149810,0,1.0
149822,6,0.0
149825,33,0.0
149841,22,0.0
149847,8,0.0
149852,6,0.0
149860,0,0.0
149861,13,0.0
149869,0,0.0
149874,6,0.0
149878,0,0.0
149888,32,0.0
149890,103,0.0
149892,2,0.0
149908,13,0.0
149912,0,0.0
149917,6,0.0
149924,0,0.0
149929,0,0.0
149935,10,0.0
149936,0,0.0
149940,10,0.0
149945,16,0.0
149955,16,0.0
149961,6,0.0
149968,15,0.0
149972,6,0.0
149996,13,0.0
150003,11,0.0
150005,0,0.0
150008,10,0.0
150012,5,0.0
150016,32,0.0
150019,13,0.0
150021,5,0.0
150022,11,0.0
150023,6,0.0
150038,6,0.0
150043,0,0.0
150047,0,0.0
150048,6,0.0
150056,0,0.0
150062,0,0.0
150069,0,0.0
150079,15,0.0
150084,6,0.0
150089,21,0.0
150090,34,0.0
150093,6,0.0
150095,5,0.0
150096,0,0.0
150108,15,0.0
150109,0,0.0
150110,16,0.0
150117,6,0.0
150132,90,0.0
150133,6,0.0
150135,5,0.0
150156,0,0.0
150159,6,0.0
150162,61,0.0
150176,6,0.0
150183,37,0.0
150186,13,0.0
150190,19,0.0
150199,13,0.0
150210,0,0.0
150227,6,0.0
150230,-1,0.0
150234,10,0.0
150242,11,0.0
150249,5,0.0
150265,0,0.0
150266,6,0.0
150269,158,0.0
150297,13,1.0
150301,0,1.0
150311,6,0.0
150313,0,0.0
150314,0,1.0
150322,13,1.0
150323,13,1.0
150324,13,1.0
150328,13,1.0
150329,13,1.0
150342,11,1.0
150343,11,1.0
150347,11,1.0
150381,6,1.0
150388,6,1.0
150390,6,1.0
150397,6,1.0
150404,0,1.0
150410,0,1.0
150427,0,0.0
150444,6,0.0
150449,8,0.0
150450,0,0.0
150456,6,0.0
150457,32,0.0
150461,13,0.0
150465,0,0.0
150484,-1,0.0
150490,32,0.0
150491,9,0.0
150496,0,0.0
150501,16,0.0
150502,0,0.0
150510,3,0.0
150519,0,0.0
150522,6,0.0
150525,37,0.0
150532,0,0.0
150535,0,0.0
150538,96,0.0
150548,22,0.0
150562,0,0.0
150567,0,0.0
150568,0,0.0
150577,101,0.0
150583,5,0.0
150587,32,0.0
150593,6,0.0
150609,13,0.0
150613,6,0.0
150634,6,0.0
150636,72,0.0
150645,0,0.0
150659,142,0.0
150661,0,0.0
150673,5,0.0
150681,0,0.0
150699,6,0.0
150733,6,0.0
150734,11,0.0
150757,0,0.0
150783,0,0.0
150784,11,0.0
